# ICMD Log (Filtered - ESC Active Periods Only)
# Original file: ICMD_telemetry_2026-02-13T12-13-07-020.csv
# Filter: ESC throttle > 0% with ±5 second buffer
# Filtered data points: 3873 (from 28678 original)
#
message_count,elapsed_ms,header,temp_mcu,temp_board,temp_dcdc,status,adc_vin_voltage,adc_v5_voltage,adc_batt1_voltage_sw,adc_batt1_current1,adc_batt1_current1_max,adc_batt1_current2,adc_batt1_current2_max,adc_batt2_voltage_sw,adc_batt2_current1,adc_batt2_current1_max,adc_batt2_current2,adc_batt2_current2_max,payload_ctl_pwm,led1_ctl_pwm,led2_ctl_pwm,esc_pwm,errors,e_shuttoff,prog_state,cmd_ack,esc_rpm,esc_current_amps,esc_voltage_volts,esc_temp,esc_motor_temp,batt1_voltage_volts,batt1_current1_amps,batt1_current2_amps,batt2_voltage_volts,batt2_current1_amps,batt2_current2_amps,esc_pwm_percent,esc_pwm_microseconds,elapsed_sec
10132,263627,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.627
10133,263653,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.653
10134,263679,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.679
10135,263705,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.705
10136,263731,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.731
10137,263757,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.757
10138,263783,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.783
10139,263809,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.809
10140,263835,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.835
10141,263861,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.861
10142,263887,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.887
10143,263913,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.913
10144,263939,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.939
10145,263965,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.44,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,263.965
10146,263991,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,263.991
10147,264017,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,476,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.77419354838709,49.51612903225806,0.0,1000.0,264.017
10148,264043,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.043
10149,264069,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.069
10150,264095,0xAA,28,24,27,0xC0E0,176,502,294,155,156,155,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,0.0,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.095
10151,264121,0xAA,28,24,27,0xC0E0,176,502,294,155,156,154,155,452,475,476,462,462,0,25000,25000,10000,0x1000,0,4,62,0,0.0,95.43,28,0,95.78709677419354,0.0,-0.16129032258064557,147.26451612903224,51.61290322580645,49.51612903225806,0.0,1000.0,264.121
