# ICMD Log (Filtered - ESC Active Periods Only)
# Original file: ICMD_telemetry_2026-02-13T13-52-13-398.csv
# Filter: ESC throttle > 0% with ±5 second buffer
# Filtered data points: 11974 (from 34692 original)
#
message_count,elapsed_ms,header,temp_mcu,temp_board,temp_dcdc,status,adc_vin_voltage,adc_v5_voltage,adc_batt1_voltage_sw,adc_batt1_current1,adc_batt1_current1_max,adc_batt1_current2,adc_batt1_current2_max,adc_batt2_voltage_sw,adc_batt2_current1,adc_batt2_current1_max,adc_batt2_current2,adc_batt2_current2_max,payload_ctl_pwm,led1_ctl_pwm,led2_ctl_pwm,esc_pwm,errors,e_shuttoff,prog_state,cmd_ack,esc_rpm,esc_current_amps,esc_voltage_volts,esc_temp,esc_motor_temp,batt1_voltage_volts,batt1_current1_amps,batt1_current2_amps,batt2_voltage_volts,batt2_current1_amps,batt2_current2_amps,esc_pwm_percent,esc_pwm_microseconds,elapsed_sec
10690,278146,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.146
10691,278174,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.174
10692,278198,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.198
10693,278224,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.224
10694,278250,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.25
10695,278277,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.277
10696,278302,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.302
10697,278328,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.328
10698,278354,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.354
10699,278380,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.38
10700,278406,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,155,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.406
10701,278432,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.432
10702,278458,0xAA,32,27,31,0xC0E0,177,503,310,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.458
10703,278484,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.484
10704,278511,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.511
10705,278539,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.539
10706,278563,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.563
10707,278590,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.59
10708,278614,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.614
10709,278640,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.64
10710,278666,0xAA,32,27,31,0xC0E0,176,502,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.666
10711,278692,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,155,460,482,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.74193548387096,50.48387096774193,0.0,1000.0,278.692
10712,278719,0xAA,32,27,31,0xC0E0,176,502,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.719
10713,278745,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.745
10714,278774,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.774
10715,278796,0xAA,32,27,31,0xC0E0,176,502,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.796
10716,278826,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.826
10717,278848,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.848
10718,278874,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.874
10719,278901,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.901
10720,278926,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.926
10721,278953,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.953
10722,278978,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,278.978
10723,279004,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.004
10724,279031,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.031
10725,279057,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.057
10726,279083,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.083
10727,279109,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.109
10728,279137,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,155,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.137
10729,279161,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,155,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.161
10730,279187,0xAA,32,27,31,0xC0E0,176,502,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.187
10731,279213,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.213
10732,279239,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.239
10733,279265,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,155,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.265
10734,279291,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.291
10735,279317,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.317
10736,279343,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.343
10737,279369,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,155,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.369
10738,279395,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.395
10739,279421,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.421
10740,279447,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.447
10741,279473,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.473
10742,279499,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.499
10743,279525,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.525
10744,279551,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.551
10745,279577,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.577
10746,279603,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.603
10747,279629,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.629
10748,279658,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.63,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.658
10749,279681,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.681
10750,279707,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.707
10751,279733,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,155,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.733
10752,279759,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.759
10753,279785,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.785
10754,279811,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.811
10755,279838,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.838
10756,279866,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.866
10757,279889,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.889
10758,279915,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.915
10759,279941,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.941
10760,279967,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,468,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.967
10761,279993,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,279.993
10762,280019,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,280.019
10763,280045,0xAA,32,27,31,0xC0E0,176,503,310,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,101.0,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,280.045
10764,280071,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,280.071
10765,280097,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,280.097
10766,280123,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,280.123
10767,280149,0xAA,32,27,31,0xC0E0,176,503,309,156,156,154,154,460,483,483,468,469,0,25000,25000,10000,0x1000,0,4,112,0,0.0,100.62,22,0,100.6741935483871,0.1612903225806428,-0.16129032258064557,149.8709677419355,52.9032258064516,50.48387096774193,0.0,1000.0,280.149
