ESC signal (µs),Thrust (kgf),Thrust (N),Norm RPM^2,RPM,Voltage (V),Current (A)
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.8,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.81,0
1000,0,0.00,0.00,0,97.8,0
1002,0,0.00,0.00,0,97.8,0
1004,0,0.00,0.00,0,97.8,0
1006,0,0.00,0.00,0,97.81,0
1008,0,0.00,0.00,0,97.81,0
1010,0,0.00,0.00,0,97.81,0
1012,0,0.00,0.00,0,97.81,0
1014,0,0.00,0.00,0,97.81,0
1016,0,0.00,0.00,0,97.8,0
1018,0,0.00,0.00,0,97.8,0
1020,0,0.00,0.00,0,97.8,0
1022,0,0.00,0.00,0,97.81,0
1024,0,0.00,0.00,0,97.81,0
1026,0,0.00,0.00,0,97.81,0
1028,0,0.00,0.00,0,97.81,0
1030,0,0.00,0.00,0,97.81,0
1032,0,0.00,0.00,0,97.8,0
1034,0,0.00,0.00,0,97.8,0
1036,0,0.00,0.00,0,97.81,0
1038,0,0.00,0.00,0,97.81,0
1040,0,0.00,0.00,0,97.81,0
1042,0,0.00,0.00,0,97.81,0
1044,0,0.00,0.00,0,97.81,0
1046,0,0.00,0.00,0,97.81,0
1048,0,0.00,0.00,0,97.81,0
1050,0,0.00,0.00,0,97.81,0
1054,0,0.00,0.00,0,97.81,0
1054,0,0.00,0.00,0,97.81,0
1058,0,0.00,0.00,0,97.81,0
1060,0,0.00,0.00,0,97.81,0
1062,0,0.00,0.00,0,97.81,0
1064,0,0.00,0.00,0,97.81,0
1066,0,0.00,0.00,0,97.81,0
1068,0,0.00,0.00,0,97.81,0
1070,0,0.00,0.00,0,97.81,0
1072,0,0.00,0.00,0,97.81,0
1074,0,0.00,0.00,0,97.81,0
1076,0,0.00,0.00,0,97.81,0
1078,0,0.00,0.00,0,97.81,0
1080,0,0.00,0.00,0,97.81,0
1082,0,0.00,0.00,0,97.81,0
1084,0,0.00,0.00,0,97.81,0
1086,0,0.00,0.00,0,97.81,0
1088,0,0.00,0.00,0,97.81,0
1090,0,0.00,0.00,0,97.81,0
1092,0,0.00,0.00,0,97.81,0
1094,0,0.00,0.00,0,97.74,1.18
1096,0,0.00,0.00,0,97.74,1.18
1098,0,0.00,0.00,0,97.74,1.18
1100,0.01355577257,0.13,0.03,62,97.72,1.7
1102,0.01355577257,0.13,0.03,62,97.72,1.7
1104,0.01355577257,0.13,0.03,62,97.72,1.7
1106,0.459573839,4.50,0.88,361,97.7,1.95
1108,0.459573839,4.50,0.88,361,97.7,1.95
1110,2.123559028,20.81,4.08,776,97.69,2.13
1112,2.123559028,20.81,4.08,776,97.69,2.13
1114,2.123559028,20.81,4.08,776,97.69,2.13
1116,2.40020752,23.52,4.62,825,97.69,2.34
1118,2.40020752,23.52,4.62,825,97.69,2.34
1122,2.40020752,23.52,4.62,825,97.69,2.34
1124,2.669189453,26.16,5.13,870,97.5,2.52
1126,2.669189453,26.16,5.13,870,97.5,2.52
1128,2.799602051,27.44,5.38,891,97.59,2.57
1130,2.799602051,27.44,5.38,891,97.59,2.57
1132,2.799602051,27.44,5.38,891,97.59,2.57
1134,2.939560818,28.81,5.65,913,97.64,2.75
1136,2.939560818,28.81,5.65,913,97.64,2.75
1138,3.122627224,30.60,6.01,941,97.63,2.94
1140,3.122627224,30.60,6.01,941,97.63,2.94
1142,3.122627224,30.60,6.01,941,97.63,2.94
1144,3.32490587,32.58,6.39,971,97.61,3.13
1146,3.32490587,32.58,6.39,971,97.61,3.13
1148,3.540595703,34.70,6.81,1002,97.59,3.23
1150,3.540595703,34.70,6.81,1002,97.59,3.23
1152,3.540595703,34.70,6.81,1002,97.59,3.23
1154,3.64739502,35.74,7.01,1017,97.59,3.24
1156,3.64739502,35.74,7.01,1017,97.59,3.24
1158,3.75578125,36.81,7.22,1032,97.57,3.48
1160,3.75578125,36.81,7.22,1032,97.57,3.48
1162,3.75578125,36.81,7.22,1032,97.57,3.48
1164,3.999816895,39.20,7.69,1065,97.54,3.81
1166,3.999816895,39.20,7.69,1065,97.54,3.81
1168,3.999816895,39.20,7.69,1065,97.54,3.81
1172,4.25928087,41.74,8.19,1099,97.51,4.11
1174,4.25928087,41.74,8.19,1099,97.51,4.11
1176,4.48703125,43.97,8.63,1128,97.48,4.28
1176,4.48703125,43.97,8.63,1128,97.48,4.28
1178,4.48703125,43.97,8.63,1128,97.48,4.28
1180,4.663764106,45.70,8.97,1150,97.48,4.35
1182,4.663764106,45.70,8.97,1150,97.48,4.35
1186,4.778007813,46.82,9.19,1164,97.46,4.43
1188,4.778007813,46.82,9.19,1164,97.46,4.43
1190,4.778007813,46.82,9.19,1164,97.46,4.43
1192,5.197305773,50.93,9.99,1214,97.45,4.71
1194,5.197305773,50.93,9.99,1214,97.45,4.71
1196,5.197305773,50.93,9.99,1214,97.45,4.71
1198,5.474909939,53.65,10.53,1246,97.42,4.98
1200,5.474909939,53.65,10.53,1246,97.42,4.98
1202,5.678898926,55.65,10.92,1269,97.4,5.12
1204,5.678898926,55.65,10.92,1269,97.4,5.12
1206,5.678898926,55.65,10.92,1269,97.4,5.12
1208,5.84114502,57.24,11.23,1287,97.38,5.29
1210,5.84114502,57.24,11.23,1287,97.38,5.29
1212,6.033320313,59.13,11.60,1308,97.34,5.5
1214,6.033320313,59.13,11.60,1308,97.34,5.5
1216,6.033320313,59.13,11.60,1308,97.34,5.5
1218,6.26615587,61.41,12.05,1333,97.32,5.73
1220,6.26615587,61.41,12.05,1333,97.32,5.73
1222,6.26615587,61.41,12.05,1333,97.32,5.73
1224,6.484257813,63.55,12.47,1356,97.3,5.9
1226,6.484257813,63.55,12.47,1356,97.3,5.9
1228,6.715820313,65.82,12.92,1380,97.27,6.25
1230,6.715820313,65.82,12.92,1380,97.27,6.25
1232,6.715820313,65.82,12.92,1380,97.27,6.25
1234,6.991111111,68.51,13.44,1408,97.24,6.58
1236,6.991111111,68.51,13.44,1408,97.24,6.58
1238,7.211290148,70.67,13.87,1430,97.23,6.74
1240,7.211290148,70.67,13.87,1430,97.23,6.74
1244,7.211290148,70.67,13.87,1430,97.23,6.74
1244,7.383766547,72.36,14.20,1447,97.21,7.04
1246,7.383766547,72.36,14.20,1447,97.21,7.04
1248,7.568610297,74.17,14.56,1465,97.18,7.28
1250,7.568610297,74.17,14.56,1465,97.18,7.28
1252,7.568610297,74.17,14.56,1465,97.18,7.28
1256,7.808125,76.52,15.02,1488,97.15,7.52
1256,7.808125,76.52,15.02,1488,97.15,7.52
1260,7.998173828,78.38,15.38,1506,97.12,7.75
1262,7.998173828,78.38,15.38,1506,97.12,7.75
1264,7.998173828,78.38,15.38,1506,97.12,7.75
1266,8.212019314,80.48,15.79,1526,97.1,7.97
1268,8.212019314,80.48,15.79,1526,97.1,7.97
1270,8.212019314,80.48,15.79,1526,97.1,7.97
1272,8.428685981,82.60,16.21,1546,96.93,8.36
1274,8.428685981,82.60,16.21,1546,96.93,8.36
1276,9.243460558,90.59,17.78,1619,96.95,8.94
1278,9.243460558,90.59,17.78,1619,96.95,8.94
1280,9.243460558,90.59,17.78,1619,96.95,8.94
1282,9.834988064,96.38,18.91,1670,96.99,9.72
1284,9.834988064,96.38,18.91,1670,96.99,9.72
1286,10.11970161,99.17,19.46,1694,96.93,10.09
1288,10.11970161,99.17,19.46,1694,96.93,10.09
1290,10.11970161,99.17,19.46,1694,96.93,10.09
1292,10.33590278,101.29,19.88,1712,96.88,10.33
1294,10.33590278,101.29,19.88,1712,96.88,10.33
1296,10.42059814,102.12,20.04,1719,96.88,10.45
1298,10.42059814,102.12,20.04,1719,96.88,10.45
1300,10.42059814,102.12,20.04,1719,96.88,10.45
1302,10.56659424,103.55,20.32,1731,96.82,10.78
1306,10.56659424,103.55,20.32,1731,96.82,10.78
1308,10.96088243,107.42,21.08,1763,96.77,11.3
1310,10.96088243,107.42,21.08,1763,96.77,11.3
1312,10.96088243,107.42,21.08,1763,96.77,11.3
1314,11.37505642,111.48,21.88,1796,96.73,11.74
1316,11.37505642,111.48,21.88,1796,96.73,11.74
1318,11.37505642,111.48,21.88,1796,96.73,11.74
1320,11.7325,114.98,22.56,1824,96.7,12.11
1322,11.7325,114.98,22.56,1824,96.7,12.11
1324,12.00421143,117.64,23.09,1845,96.7,12.48
1326,12.00421143,117.64,23.09,1845,96.7,12.48
1328,12.00421143,117.64,23.09,1845,96.7,12.48
1330,12.20019531,119.56,23.46,1860,96.62,12.87
1332,12.20019531,119.56,23.46,1860,96.62,12.87
1334,12.4905089,122.41,24.02,1882,96.6,13.26
1336,12.4905089,122.41,24.02,1882,96.6,13.26
1338,12.4905089,122.41,24.02,1882,96.6,13.26
1340,12.78423611,125.29,24.59,1904,96.52,13.68
1342,12.78423611,125.29,24.59,1904,96.52,13.68
1344,13.09496446,128.33,25.18,1927,96.46,14.29
1346,13.09496446,128.33,25.18,1927,96.46,14.29
1348,13.09496446,128.33,25.18,1927,96.46,14.29
1350,13.42318061,131.55,25.81,1951,96.39,14.93
1352,13.42318061,131.55,25.81,1951,96.39,14.93
1354,13.42318061,131.55,25.81,1951,96.39,14.93
1356,13.99328125,137.13,26.91,1992,96.32,15.62
1358,13.99328125,137.13,26.91,1992,96.32,15.62
1360,14.84894531,145.52,28.56,2052,96.25,16.38
1362,14.84894531,145.52,28.56,2052,96.25,16.38
1364,14.84894531,145.52,28.56,2052,96.25,16.38
1366,15.1105957,148.08,29.06,2070,96.18,16.96
1370,15.1105957,148.08,29.06,2070,96.18,16.96
1372,15.50735596,151.97,29.82,2097,96.12,17.61
1372,15.50735596,151.97,29.82,2097,96.12,17.61
1376,15.50735596,151.97,29.82,2097,96.12,17.61
1376,16.07446967,157.53,30.91,2135,96.09,18.3
1380,16.07446967,157.53,30.91,2135,96.09,18.3
1382,16.07446967,157.53,30.91,2135,96.09,18.3
1384,16.3618457,160.35,31.47,2154,96.01,19.01
1386,16.3618457,160.35,31.47,2154,96.01,19.01
1388,16.82078125,164.84,32.35,2184,95.91,19.7
1390,16.82078125,164.84,32.35,2184,95.91,19.7
1392,16.82078125,164.84,32.35,2184,95.91,19.7
1394,17.28606445,169.40,33.24,2214,95.82,20.58
1396,17.28606445,169.40,33.24,2214,95.82,20.58
1398,17.948125,175.89,34.52,2256,95.73,21.47
1400,17.948125,175.89,34.52,2256,95.73,21.47
1402,17.948125,175.89,34.52,2256,95.73,21.47
1404,18.47704346,181.08,35.53,2289,95.64,22.4
1406,18.47704346,181.08,35.53,2289,95.64,22.4
1408,19.01364258,186.33,36.56,2322,95.56,23.21
1410,19.01364258,186.33,36.56,2322,95.56,23.21
1412,19.01364258,186.33,36.56,2322,95.56,23.21
1414,19.39217801,190.04,37.29,2345,95.46,23.88
1416,19.39217801,190.04,37.29,2345,95.46,23.88
1418,19.39217801,190.04,37.29,2345,95.46,23.88
1420,19.59115587,191.99,37.68,2357,95.38,24.52
1422,19.59115587,191.99,37.68,2357,95.38,24.52
1424,19.97536892,195.76,38.41,2380,95.34,24.87
1426,19.97536892,195.76,38.41,2380,95.34,24.87
1428,19.97536892,195.76,38.41,2380,95.34,24.87
1430,19.97536892,195.76,38.41,2380,95.29,25.4
1434,19.97536892,195.76,38.41,2380,95.29,25.4
1434,20.60127957,201.89,39.62,2417,95.14,26.73
1436,20.60127957,201.89,39.62,2417,95.14,26.73
1438,20.60127957,201.89,39.62,2417,95.14,26.73
1440,21.46244493,210.33,41.27,2467,95,28.16
1442,21.46244493,210.33,41.27,2467,95,28.16
1446,22.85902452,224.02,43.96,2546,94.86,29.58
1448,22.85902452,224.02,43.96,2546,94.86,29.58
1450,22.85902452,224.02,43.96,2546,94.86,29.58
1452,23.87566515,233.98,45.91,2602,94.71,31.23
1454,23.87566515,233.98,45.91,2602,94.71,31.23
1456,23.87566515,233.98,45.91,2602,94.71,31.23
1456,24.13328125,236.51,46.41,2616,94.62,31.93
1460,24.13328125,236.51,46.41,2616,94.62,31.93
1462,24.13328125,236.51,46.41,2616,94.56,32.18
1464,24.13328125,236.51,46.41,2616,94.56,32.18
1466,24.13328125,236.51,46.41,2616,94.56,32.18
1468,24.39227973,239.04,46.91,2630,94.5,32.53
1470,24.39227973,239.04,46.91,2630,94.5,32.53
1472,24.67131212,241.78,47.44,2645,94.43,33.1
1474,24.67131212,241.78,47.44,2645,94.43,33.1
1476,24.67131212,241.78,47.44,2645,94.43,33.1
1478,25.23413764,247.29,48.53,2675,94.39,33.88
1480,25.23413764,247.29,48.53,2675,94.39,33.88
1482,25.23413764,247.29,48.53,2675,94.39,33.88
1484,25.51793077,250.08,49.07,2690,94.28,34.52
1486,25.51793077,250.08,49.07,2690,94.28,34.52
1488,26.10946533,255.87,50.21,2721,94.19,35.22
1490,26.10946533,255.87,50.21,2721,94.19,35.22
1492,26.10946533,255.87,50.21,2721,94.19,35.22
1494,26.10946533,255.87,50.21,2721,94.1,35.92
1496,26.10946533,255.87,50.21,2721,94.1,35.92
1498,26.398125,258.70,50.77,2736,93.99,36.71
1500,26.398125,258.70,50.77,2736,93.99,36.71
1502,26.398125,258.70,50.77,2736,93.99,36.71
1504,27.01923611,264.79,51.96,2768,93.89,37.31
1506,27.01923611,264.79,51.96,2768,93.89,37.31
1510,27.01923611,264.79,51.96,2768,93.89,37.31
1512,27.01923611,264.79,51.96,2768,93.81,37.89
1514,27.01923611,264.79,51.96,2768,93.81,37.89
1516,27.3325,267.86,52.56,2784,93.7,38.81
1518,27.3325,267.86,52.56,2784,93.7,38.81
1520,27.3325,267.86,52.56,2784,93.7,38.81
1522,27.66732123,271.14,53.21,2801,93.61,39.47
1524,27.66732123,271.14,53.21,2801,93.61,39.47
1526,28.32308702,277.57,54.47,2834,93.53,39.94
1528,28.32308702,277.57,54.47,2834,93.53,39.94
1530,28.32308702,277.57,54.47,2834,93.53,39.94
1532,28.66390327,280.91,55.12,2851,93.41,40.89
1534,28.66390327,280.91,55.12,2851,93.41,40.89
1536,29.00675781,284.27,55.78,2868,93.28,41.63
1538,29.00675781,284.27,55.78,2868,93.28,41.63
1540,29.00675781,284.27,55.78,2868,93.28,41.63
1542,29.00675781,284.27,55.78,2868,93.18,42.56
1544,29.00675781,284.27,55.78,2868,93.18,42.56
1546,29.00675781,284.27,55.78,2868,93.18,42.56
1548,29.37200195,287.85,56.48,2886,93.11,43.02
1550,29.37200195,287.85,56.48,2886,93.11,43.02
1552,29.71905301,291.25,57.15,2903,92.99,44.13
1554,29.71905301,291.25,57.15,2903,92.99,44.13
1556,29.71905301,291.25,57.15,2903,92.99,44.13
1558,30.46071316,298.51,58.58,2939,92.84,45.56
1560,30.46071316,298.51,58.58,2939,92.84,45.56
1562,31.2325,306.08,60.06,2976,92.68,47.05
1564,31.2325,306.08,60.06,2976,92.68,47.05
1566,31.2325,306.08,60.06,2976,92.68,47.05
1568,32.01394233,313.74,61.57,3013,92.5,48.89
1570,32.01394233,313.74,61.57,3013,92.5,48.89
1572,32.01394233,313.74,61.57,3013,92.5,48.89
1574,32.44036377,317.92,62.39,3033,92.29,51.24
1576,32.44036377,317.92,62.39,3033,92.29,51.24
1578,33.71474392,330.40,64.84,3092,92.06,53.85
1580,33.71474392,330.40,64.84,3092,92.06,53.85
1582,34.15230903,334.69,65.68,3112,91.93,55.03
1586,34.15230903,334.69,65.68,3112,91.93,55.03
1588,34.15230903,334.69,65.68,3112,91.93,55.03
1590,34.15230903,334.69,65.68,3112,92,54.94
1592,34.15230903,334.69,65.68,3112,92,54.94
1594,34.15230903,334.69,65.68,3112,92,54.94
1596,34.15230903,334.69,65.68,3112,91.84,55.25
1598,34.15230903,334.69,65.68,3112,91.84,55.25
1600,34.15230903,334.69,65.68,3112,92.37,56.18
1602,34.15230903,334.69,65.68,3112,92.37,56.18
1604,34.15230903,334.69,65.68,3112,92.37,56.18
1606,34.59269531,339.01,66.52,3132,91.87,57.18
1608,34.59269531,339.01,66.52,3132,91.87,57.18
1610,34.59269531,339.01,66.52,3132,91.57,58.19
1612,34.59269531,339.01,66.52,3132,91.57,58.19
1614,34.59269531,339.01,66.52,3132,91.57,58.19
1616,35.52668945,348.16,68.32,3174,91.37,59.15
1618,35.52668945,348.16,68.32,3174,91.37,59.15
1620,35.52668945,348.16,68.32,3174,91.37,59.15
1622,35.99835205,352.78,69.23,3195,91.16,60.49
1624,35.99835205,352.78,69.23,3195,91.16,60.49
1626,35.99835205,352.78,69.23,3195,91.01,61.64
1628,35.99835205,352.78,69.23,3195,91.01,61.64
1630,35.99835205,352.78,69.23,3195,91.01,61.64
1632,36.49581082,357.66,70.18,3217,90.91,62.27
1634,36.49581082,357.66,70.18,3217,90.91,62.27
1636,37.50096924,367.51,72.12,3261,90.59,66.48
1638,37.50096924,367.51,72.12,3261,90.59,66.48
1640,37.50096924,367.51,72.12,3261,90.59,66.48
1642,38.03182726,372.71,73.14,3284,90.36,69.35
1644,38.03182726,372.71,73.14,3284,90.36,69.35
1646,38.03182726,372.71,73.14,3284,90.36,69.35
1650,38.03182726,372.71,73.14,3284,90.21,71
1652,38.03182726,372.71,73.14,3284,90.21,71
1654,38.5430957,377.72,74.12,3306,90.06,72.3
1654,38.5430957,377.72,74.12,3306,90.06,72.3
1658,38.5430957,377.72,74.12,3306,90.06,72.3
1660,38.5430957,377.72,74.12,3306,89.81,73.26
1662,38.5430957,377.72,74.12,3306,89.81,73.26
1664,38.5430957,377.72,74.12,3306,89.75,74.14
1666,38.5430957,377.72,74.12,3306,89.75,74.14
1668,38.5430957,377.72,74.12,3306,89.75,74.14
1670,38.5430957,377.72,74.12,3306,89.66,75.01
1672,38.5430957,377.72,74.12,3306,89.66,75.01
1674,39.10473633,383.23,75.20,3330,89.58,75.48
1676,39.10473633,383.23,75.20,3330,89.58,75.48
1678,39.10473633,383.23,75.20,3330,89.58,75.48
1680,39.10473633,383.23,75.20,3330,89.51,75.65
1682,39.10473633,383.23,75.20,3330,89.51,75.65
1684,39.64678738,388.54,76.24,3353,89.46,75.66
1686,39.64678738,388.54,76.24,3353,89.46,75.66
1688,39.64678738,388.54,76.24,3353,89.46,75.66
1690,39.64678738,388.54,76.24,3353,89.39,75.81
1692,39.64678738,388.54,76.24,3353,89.39,75.81
1694,39.64678738,388.54,76.24,3353,89.23,76.32
1696,39.64678738,388.54,76.24,3353,89.23,76.32
1698,39.64678738,388.54,76.24,3353,89.23,76.32
1700,40.21638373,394.12,77.34,3377,89.18,76.76
1702,40.21638373,394.12,77.34,3377,89.18,76.76
1704,40.21638373,394.12,77.34,3377,89.18,76.76
1706,40.21638373,394.12,77.34,3377,89.1,77.33
1708,40.21638373,394.12,77.34,3377,89.1,77.33
1710,40.79004259,399.74,78.44,3401,89.03,77.96
1714,40.79004259,399.74,78.44,3401,89.03,77.96
1716,40.79004259,399.74,78.44,3401,89.03,77.96
1718,40.79004259,399.74,78.44,3401,88.94,78.55
1720,40.79004259,399.74,78.44,3401,88.94,78.55
1722,41.36776394,405.40,79.55,3425,88.86,79.08
1724,41.36776394,405.40,79.55,3425,88.86,79.08
1726,41.36776394,405.40,79.55,3425,88.86,79.08
1728,41.36776394,405.40,79.55,3425,88.76,79.6
1730,41.36776394,405.40,79.55,3425,88.76,79.6
1732,41.36776394,405.40,79.55,3425,88.69,80.16
1734,41.36776394,405.40,79.55,3425,88.69,80.16
1736,41.36776394,405.40,79.55,3425,88.69,80.16
1738,41.36776394,405.40,79.55,3425,88.59,80.91
1740,41.36776394,405.40,79.55,3425,88.59,80.91
1742,41.36776394,405.40,79.55,3425,88.59,80.91
1744,41.97387695,411.34,80.72,3450,88.48,81.78
1746,41.97387695,411.34,80.72,3450,88.48,81.78
1748,41.97387695,411.34,80.72,3450,88.39,82.56
1750,41.97387695,411.34,80.72,3450,88.39,82.56
1752,41.97387695,411.34,80.72,3450,88.39,82.56
1754,41.97387695,411.34,80.72,3450,88.33,83.08
1756,41.97387695,411.34,80.72,3450,88.33,83.08
1758,42.58439806,417.33,81.89,3475,88.28,83.3
1760,42.58439806,417.33,81.89,3475,88.28,83.3
1762,42.58439806,417.33,81.89,3475,88.28,83.3
1766,42.58439806,417.33,81.89,3475,88.15,84.17
1766,42.58439806,417.33,81.89,3475,88.15,84.17
1768,42.58439806,417.33,81.89,3475,88.15,84.17
1770,42.58439806,417.33,81.89,3475,88.04,84.9
1772,42.58439806,417.33,81.89,3475,88.04,84.9
1774,42.58439806,417.33,81.89,3475,87.92,85.74
1778,42.58439806,417.33,81.89,3475,87.92,85.74
1780,42.58439806,417.33,81.89,3475,87.92,85.74
1782,43.22401611,423.60,83.12,3501,87.82,86.55
1784,43.22401611,423.60,83.12,3501,87.82,86.55
1786,43.22401611,423.60,83.12,3501,87.71,87.47
1788,43.22401611,423.60,83.12,3501,87.71,87.47
1790,43.22401611,423.60,83.12,3501,87.71,87.47
1792,43.86840196,429.91,84.36,3527,87.12,88.2
1794,43.86840196,429.91,84.36,3527,87.12,88.2
1796,43.86840196,429.91,84.36,3527,87.32,88.97
1798,43.86840196,429.91,84.36,3527,87.32,88.97
1800,43.86840196,429.91,84.36,3527,87.32,88.97
1802,43.86840196,429.91,84.36,3527,87.33,89.68
1804,43.86840196,429.91,84.36,3527,87.33,89.68
1806,44.51755561,436.27,85.61,3553,87.28,90.39
1808,44.51755561,436.27,85.61,3553,87.28,90.39
1810,44.51755561,436.27,85.61,3553,87.28,90.39
1812,44.51755561,436.27,85.61,3553,87.23,90.82
1814,44.51755561,436.27,85.61,3553,87.23,90.82
1816,44.51755561,436.27,85.61,3553,87.14,91.66
1818,44.51755561,436.27,85.61,3553,87.14,91.66
1820,44.51755561,436.27,85.61,3553,87.14,91.66
1822,44.51755561,436.27,85.61,3553,87.07,92.47
1824,44.51755561,436.27,85.61,3553,87.07,92.47
1826,44.51755561,436.27,85.61,3553,87.07,92.47
1828,45.19672309,442.93,86.92,3580,86.88,93.42
1830,45.19672309,442.93,86.92,3580,86.88,93.42
1832,45.19672309,442.93,86.92,3580,86.81,94.43
1834,45.19672309,442.93,86.92,3580,86.81,94.43
1836,45.19672309,442.93,86.92,3580,86.81,94.43
1840,45.19672309,442.93,86.92,3580,86.68,95.2
1842,45.19672309,442.93,86.92,3580,86.68,95.2
1844,45.88103217,449.63,88.23,3607,86.63,95.58
1846,45.88103217,449.63,88.23,3607,86.63,95.58
1848,45.88103217,449.63,88.23,3607,86.63,95.58
1850,45.88103217,449.63,88.23,3607,86.53,96.51
1852,45.88103217,449.63,88.23,3607,86.53,96.51
1854,45.88103217,449.63,88.23,3607,86.45,97.33
1856,45.88103217,449.63,88.23,3607,86.45,97.33
1858,45.88103217,449.63,88.23,3607,86.45,97.33
1860,45.88103217,449.63,88.23,3607,86.39,97.87
1862,45.88103217,449.63,88.23,3607,86.39,97.87
1864,45.88103217,449.63,88.23,3607,86.39,97.87
1866,46.59611681,456.64,89.61,3635,86.33,98.24
1868,46.59611681,456.64,89.61,3635,86.33,98.24
1870,46.59611681,456.64,89.61,3635,86.25,98.48
1872,46.59611681,456.64,89.61,3635,86.25,98.48
1874,46.59611681,456.64,89.61,3635,86.25,98.48
1876,46.59611681,456.64,89.61,3635,86.18,98.58
1878,46.59611681,456.64,89.61,3635,86.18,98.58
1880,47.31673096,463.70,90.99,3663,86.02,100.3
1882,47.31673096,463.70,90.99,3663,86.02,100.3
1884,47.31673096,463.70,90.99,3663,86.02,100.3
1886,47.31673096,463.70,90.99,3663,85.88,101.68
1888,47.31673096,463.70,90.99,3663,85.88,101.68
1890,47.31673096,463.70,90.99,3663,85.88,101.68
1892,47.31673096,463.70,90.99,3663,85.75,102.93
1894,47.31673096,463.70,90.99,3663,85.75,102.93
1896,47.31673096,463.70,90.99,3663,85.64,103.87
1898,47.31673096,463.70,90.99,3663,85.64,103.87
1900,47.31673096,463.70,90.99,3663,85.64,103.87
1902,48.04287462,470.82,92.39,3691,85.53,104.94
1904,48.04287462,470.82,92.39,3691,85.53,104.94
1906,48.04287462,470.82,92.39,3691,85.53,104.94
1908,48.04287462,470.82,92.39,3691,85.26,106.27
1910,48.04287462,470.82,92.39,3691,85.26,106.27
1912,48.04287462,470.82,92.39,3691,85.08,107.18
1914,48.04287462,470.82,92.39,3691,85.08,107.18
1916,48.04287462,470.82,92.39,3691,85.08,107.18
1918,48.80078125,478.25,93.85,3720,84.98,108.08
1920,48.80078125,478.25,93.85,3720,84.98,108.08
1922,48.80078125,478.25,93.85,3720,84.91,108.62
1924,48.80078125,478.25,93.85,3720,84.91,108.62
1928,48.80078125,478.25,93.85,3720,84.91,108.62
1930,48.80078125,478.25,93.85,3720,84.85,109.47
1932,48.80078125,478.25,93.85,3720,84.85,109.47
1934,48.80078125,478.25,93.85,3720,84.85,109.47
1936,48.80078125,478.25,93.85,3720,84.74,110.45
1938,48.80078125,478.25,93.85,3720,84.74,110.45
1940,49.56461941,485.73,95.32,3749,84.72,111.66
1942,49.56461941,485.73,95.32,3749,84.72,111.66
1944,49.56461941,485.73,95.32,3749,84.72,111.66
1946,49.56461941,485.73,95.32,3749,84.57,112.59
1948,49.56461941,485.73,95.32,3749,84.57,112.59
1950,49.56461941,485.73,95.32,3749,84.54,113.08
1952,49.56461941,485.73,95.32,3749,84.54,113.08
1954,49.56461941,485.73,95.32,3749,84.54,113.08
1956,49.56461941,485.73,95.32,3749,84.48,113.65
1958,49.56461941,485.73,95.32,3749,84.48,113.65
1960,50.36103868,493.54,96.85,3779,84.42,114.17
1962,50.36103868,493.54,96.85,3779,84.42,114.17
1964,50.36103868,493.54,96.85,3779,84.42,114.17
1966,50.36103868,493.54,96.85,3779,84.73,7.17
1968,50.36103868,493.54,96.85,3779,84.73,7.17
1970,51.16380561,501.41,98.39,3809,84.37,115.87
1972,51.16380561,501.41,98.39,3809,84.37,115.87
1974,51.16380561,501.41,98.39,3809,84.37,115.87
1976,51.16380561,501.41,98.39,3809,83.64,116.83
1978,51.16380561,501.41,98.39,3809,83.64,116.83
