Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
0.20904475000002418,1000,,,,-0.0625,0.03203125,-0.9859375,-0.000977389491099347,0.05929508311207995,16.758996963500977,0.45855332911014557,0,0,7.684894595122489,0,0,0,0,0.05859375,,
0.2178325000000012,1000,,,,-0.0625,0.031640625,-0.9859375,-0.0009674414368633935,0.05925077228801182,16.758515739440917,0.45934864729642866,0,0,7.698002329147411,0,0,0,0,0.05859375,,
0.6893492500000021,1000,,,,-0.06044921875,0.0326171875,-0.9873046875,-0.0009498043059135632,0.061826158924249565,16.75876121520996,0.45667860209941863,0,0,7.653368380034175,0,0,0,0,0.058203125,,
1.140448500000013,1000,,,,-0.0625,0.03173828125,-0.9896484375,-0.0009352633812481853,0.06056846541873808,16.758174228668214,0.45690336674451826,0,0,7.656867118031471,0,0,0,0,0.05859375,,
1.6040505000000091,1000,,,,-0.06171875,0.02353515625,-0.99208984375,-0.0009593463391560968,0.06717871261182537,16.75899314880371,0.45683748722076417,0,0,7.656134026647993,0,0,0,0,0.0671875,,
2.0792567500000096,1000,,,,-0.0625,0.026171875,-0.99765625,-0.0009095008762768462,0.059254649485117765,16.75939197540283,0.45958213061094283,0,0,7.70231632351931,0,0,0,0,0.0859375,,
2.541430250000005,1000,,,,-0.0625,0.032421875,-0.98857421875,-0.0009677502109864168,0.06007495361567918,16.758812999725343,0.4569334015250206,0,0,7.657661775197772,0,0,0,0,0.07373046875,,
3.014968750000009,1000,,,,-0.0625,0.031640625,-0.98837890625,-0.0009183160422506717,0.05730238381233821,16.759394073486327,0.45704868882894517,0,0,7.659859936565613,0,0,0,0,0.0666015625,,
3.489240750000006,1060,,,,-0.065625,0.02978515625,-0.9859375,-0.0009415483318778043,0.06050089141203416,16.75561103820801,0.554410420358181,0,0,9.283852074011808,0,0,0,0,0.0626953125,,
3.9432217500000055,1150,,,,-0.05322265625,0.00576171875,-0.99755859375,0.0036537693440225373,0.132191747544453,16.742830181121825,0.8983706533908844,2814,2672,15.030220557967397,0.6308193295346433,4.833729386036595,0.11226405458358962,0.010579461948705767,0.12421875,,
4.40313325,1150.1321833333336,,,,-0.0521484375,0.0048828125,-0.99716796875,0.00014659040043752574,0.1440871682782675,16.749555397033692,0.6999860465526581,3312,3311,11.724457706894139,0.06804893186286837,0.5812788798909545,0.07130691055444124,0.012294808317027738,0.184375,,
4.854941250000005,1156.8769400000003,,,,-0.07861328125,0.05908203125,-1.01015625,0.000830461403501739,0.1566808583637332,16.74792594909668,0.7400396466255188,3556,3541,12.394088423451938,0.3142886916427165,2.5553829466371996,0.3810786599045228,0.012656063121918177,0.2447265625,,
5.304847500000009,1167.3790108333335,,,,-0.06015625,0.0169921875,-0.99501953125,0.0012876569389528704,0.18789413673535335,16.745205211639405,0.8010152220726013,4057,4044,13.413112769350864,0.5571250219093895,4.1696959147377095,0.3651217467891961,0.0140240080977874,0.24326171875,,
5.755725250000009,1177.8971350000002,,,,-0.13876953125,0.06796875,-1.01845703125,0.0016755978489875558,0.2236134658892576,16.742074489593506,0.8703249990940094,4547,4537,14.570842228412294,0.8561829309504777,6.0221561142049245,0.3137342734698264,0.015470921998239545,0.27978515625,,
6.210076250000011,1188.4945400000001,,,,-0.06494140625,0.00537109375,-1.007421875,0.001938579929316841,0.2651578128923642,16.73940420150757,0.9332251578569413,5022,5011,15.621584674518505,1.0219337511258726,6.529261991173446,0.28262976969482284,0.01698670539613258,0.2908203125,,
6.665906500000011,1199.1363308333337,,,,-0.0828125,0.00947265625,-0.9931640625,0.0024561873843039752,0.30923970231852776,16.736006927490234,1.016190305352211,5520,5511,17.006883825903223,1.4198865706562072,8.41033406030645,0.25286103487055844,0.018210898873421612,0.2505859375,,
7.117701000000004,1209.6776016666668,,,,-0.0751953125,0.0609375,-1.01640625,0.002941875562809293,0.3590871638539799,16.73263120651245,1.0922139406204223,5988,5980,18.27556341836465,1.8441688075103113,10.09823876736056,0.19689087376362122,0.019645799298323968,0.26630859375,,
7.582125000000003,1220.4943516666667,,,,-0.05205078125,0.0080078125,-0.998046875,0.0035296313877822166,0.4105209528910712,16.728473472595216,1.1809924006462098,6483,6476,19.756120709111066,2.3941505037688176,12.143411358944915,0.17348070588623232,0.02081209771605711,0.27275390625,,
8.038984000000005,1231.1782183333332,,,,-0.15556640625,0.09794921875,-1.00302734375,0.004028418016522077,0.4559323470520018,16.723602771759033,1.2655581414699555,6966,6959,21.164635980435595,2.9375623830189355,13.899963425803145,0.15691804658781955,0.02157503657296424,0.353125,,
8.483349000000011,1241.540096666667,,,,-0.0359375,0.0607421875,-1.0251953125,0.004569058624890468,0.5077621640792023,16.719326782226563,1.3527759432792663,7424,7417,22.617439760936463,3.550095688420685,15.712899012160824,0.1436940676396476,0.02248368601641019,0.4556640625,,
8.947587250000012,1252.3556800000001,,,,-0.06484375,-0.0453125,-0.99140625,0.005259347148966941,0.5729092254075034,16.714701557159422,1.446266770362854,7895,7890,24.173821918976284,4.348509457886192,18.003658340055686,0.13295253672042923,0.02374514147507233,0.458203125,,
9.405830250000012,1263.0597125000002,,,,-0.07275390625,0.03037109375,-1.0072265625,0.005745989206099569,0.644077767701219,16.70962905883789,1.5589265406131745,8378,8372,26.048448661389056,5.041371269326364,19.500273781935206,0.1305266327397868,0.024884737648015427,0.355859375,,
9.859973500000008,1273.6684400000001,,,,-0.0626953125,0.02255859375,-0.9923828125,0.006511026395773803,0.6987418158128779,16.7038932800293,1.6893266975879668,8798,8794,28.21826330682662,5.998605079000404,21.288437383891598,0.11689268348330284,0.024781920622313415,0.279296875,,
10.321452499999998,1284.4199150000002,,,,-0.05791015625,0.01591796875,-0.99736328125,0.007055432850452464,0.7748242346358947,16.698542499542235,1.7883369863033294,9243,9238,29.862457482890285,6.829580888388394,22.894056856320937,0.11389400364673696,0.025991933815894618,0.2615234375,,
