Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (N),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (N/W),Overall Efficiency (N/W),Vibration (g),App message,
12.235002999999999,1342.5631312499997,,,,-0.05400390625,-0.01083984375,-1.0037109375,0.010218752262041877,1.2066212166395711,16.692481994628906,2.5154128313064574,11597,11594,41.98838817525136,12.412078645426273,29.6224524292365,0.09754285731990843,0.0287924031917961,0.60810546875,,
12.708676750000002,1354.40835625,,,,0.05107421875,0.02060546875,-0.9962890625,0.011293024510665505,1.2992448730107908,16.683092308044433,2.711156928539276,12042,12038,45.230257674585644,14.240249287935296,31.52539823947965,0.09143389749700924,0.028770130491757293,0.5845703125,,
13.179731499999999,1366.1948625,,,,-0.03037109375,-0.03623046875,-0.99560546875,0.01218382492965826,1.401031820863012,16.67619571685791,2.841228663921356,12510,12506,47.380616236424224,15.958935230672413,33.75787568694599,0.08814904383427948,0.029602997942274254,0.84775390625,,
13.655677999999998,1378.07539375,,,,-0.06259765625,0.0078125,-0.983203125,0.013001847018512463,1.4958065808064498,16.665439701080324,3.0204947233200072,12930,12926,50.3368244815711,17.604939199750383,35.143037611153936,0.08554466102215706,0.029825490965714407,0.80478515625,,
14.1322935,1390.00114375,,,,-0.02578125,-0.01123046875,-0.9798828125,0.013809725546353568,1.5883009949662816,16.658855533599855,3.2472854018211366,13154,13343,54.09564876525751,19.299708030171416,35.76383219935065,0.08245436140416045,0.02941916821046053,0.7498046875,,
14.608084999999997,1401.89846875,,,,0.03642578125,0.000390625,-0.97333984375,0.014597417579621371,1.6804342759099578,16.650329399108887,3.4020007729530333,13746,13740,56.64398708605988,21.005195481469006,37.12381915224968,0.08008454907683014,0.029702983014787684,1.09638671875,,
15.082198250000001,1413.73905625,,,,-0.092578125,0.15419921875,-1.03037109375,0.01565332717427278,1.7884956364502271,16.64059896469116,3.6031295537948607,14147,14142,59.958213684815334,23.185358321418516,38.71927535765309,0.07723958675548485,0.02986551899070989,1.16845703125,,
15.55304025,1425.52159375,,,,0.09970703125,-0.2421875,-1.004296875,0.01666704573462429,1.9054682706596109,16.630124378204346,3.7782442808151244,14556,14550,62.8324607115112,25.398962365665717,40.45102299095165,0.07513699197438857,0.030346726626570297,1.22802734375,,
16.02425625,1437.3086375,,,,-0.02900390625,-0.01904296875,-0.962109375,0.017952016498749397,2.00945931506021,16.61909055709839,4.05160231590271,14953,14950,67.33366203673663,28.10852814165431,41.774464654812434,0.07161696676724144,0.029881480602903906,1.165625,,
16.496910750000005,1449.11163125,,,,-0.0958984375,-0.0443359375,-1.00400390625,0.01933819831570515,2.1031152266959277,16.611180305480957,4.307013607025146,15328,15325,71.54449207189373,31.038422054894937,43.4006363974103,0.06778409184387423,0.029410189353493123,0.90244140625,,
16.978911500000002,1461.16305625,,,,-0.0658203125,0.00322265625,-1.00126953125,0.02020859987534246,2.215995389353607,16.598819732666016,4.454852342605591,15622,15728,73.94510230886172,33.285328095074036,45.05372391980656,0.0665849958226802,0.029995796257246223,0.9376953125,,
17.449629499999997,1472.9319624999996,,,,-0.12568359375,-0.58232421875,-0.95400390625,0.021252575005805012,2.337101856499537,16.58677225112915,4.716828870773315,16110,16108,78.23617654349668,35.85424756636547,45.92262669964883,0.06523033659718248,0.029923850455083945,1.52978515625,,
17.931752500000005,1484.9795937499998,,,,-0.0697265625,-0.0052734375,-1.01357421875,0.02241189489595186,2.45497197183259,16.574340915679933,4.9748481750488285,16489,16485,82.45407704440535,38.69676705938771,47.0317404505135,0.06352250635550222,0.029837268100225512,1.5958984375,,
18.417208249999998,1497.10904375,,,,-0.073828125,-0.015625,-1.00576171875,0.023595438489859556,2.5751501272142905,16.56430940628052,5.2671610593795775,16874,16870,87.24638837876664,41.68931926138014,47.85927912099385,0.06180619842486675,0.029560411730721086,1.122265625,,
18.893002000000003,1509.015425,,,,-0.07158203125,0.0306640625,-0.9732421875,0.025220392854957863,2.705159192800811,16.548081874847412,5.561329197883606,17291,17291,92.02910651483703,45.67383878778137,49.72824338371771,0.059287616052773044,0.029452001589810293,0.8478515625,,
19.37445325,1521.0420875000002,,,,-0.08544921875,-0.035546875,-0.996875,0.02630280030431951,2.8368003731635416,16.533699607849123,5.830616760253906,17548,17669,96.40104941115347,48.67475817051938,50.51703442560822,0.05831733450111245,0.02945183325950424,0.75146484375,,
19.856125,1533.0903875000001,,,,-0.07216796875,-0.00849609375,-0.9904296875,0.028021862813220222,2.9851997237143375,16.517290115356445,6.166206002235413,18092,18095,101.84815787355524,53.1056428700407,52.19271374600025,0.056242705945130686,0.029333424208231988,0.70947265625,,
20.334413250000004,1545.0447375000003,,,,-0.0376953125,-0.0138671875,-0.9888671875,0.029212119002254427,3.1149888968364188,16.499019813537597,6.447807669639587,18350,18478,106.38166378403221,56.53140222312983,53.162316844124156,0.05512385438819857,0.029301612053774028,0.72080078125,,
20.80879475,1556.9250749999999,,,,-0.09140625,0.0990234375,-1.028125,0.030840098023108893,3.275507072564453,16.483218574523924,6.859270358085633,18893,18888,113.06224088442768,61.00528651711049,53.96669338075726,0.05370484272719934,0.02898221823875901,1.14619140625,,
21.28519425,1568.822625,,,,0.02294921875,-0.1541015625,-0.9189453125,0.03236205709503588,3.4297763143282767,16.465677547454835,7.1608962059021,19314,19308,117.90869310315574,65.4373456034242,55.526290704494066,0.05242982885509134,0.0291033615332365,1.58359375,,
21.74923625,1580.4303875000003,,,,-0.03681640625,-0.0021484375,-0.99716796875,0.03412065201054555,3.5859531370682345,16.446401023864745,7.617393851280212,19709,19709,125.27790862963698,70.42778157151024,56.23557829246109,0.05093104572211155,0.028632372581502755,1.41484375,,
22.220647500000005,1592.2069625000001,,,,-0.0744140625,0.10810546875,-0.958203125,0.035793607344475245,3.751784180602039,16.425709819793703,8.015092658996583,20149,20137,131.65124570608114,75.49057314388638,57.42839666596391,0.04975671458500588,0.02853523510974391,1.266015625,,
22.693137749999998,1604.0249374999999,,,,-0.0376953125,-0.02880859375,-0.94013671875,0.037518002155877826,3.89367870044874,16.408192443847657,8.470629024505616,20384,20523,138.9867891078032,80.64052383720303,58.03170166533562,0.048300886835013816,0.02802435451060071,1.12529296875,,
23.159659749999996,1615.6910937499997,,,,0.03642578125,0.020703125,-0.95361328125,0.039720887555807306,4.068773292164783,16.387200927734376,8.890786361694335,20920,20925,145.6943179047711,87.04637787543567,59.76222844532786,0.04675520603307922,0.02793839340686347,0.98974609375,,
23.630635250000005,1627.4597937499998,,,,-0.06220703125,-0.0015625,-1.0251953125,0.041677940107231394,4.238616126932656,16.363352966308593,9.40382752418518,21332,21329,153.8774713492092,93.0983548533642,60.517198124818755,0.04553269970038578,0.0275529646292361,0.9453125,,
24.106156500000004,1639.339575,,,,-0.06611328125,0.0248046875,-0.98408203125,0.043167883978256084,4.404463787025486,16.339689826965333,9.908288860321045,21769,21767,161.89640544940366,98.41283449115369,60.80799146026065,0.04477194512821543,0.027218871099643792,0.78720703125,,
24.583727,1651.2859250000001,,,,-0.03662109375,0.02490234375,-1.00400390625,0.0456992502339786,4.594072018754252,16.314716243743895,10.454357290267945,22210,22202,170.557586106854,106.26063020676023,62.316842755143554,0.043252202030129326,0.026947487900105434,0.60947265625,,
25.05426775,1663.0514562499998,,,,-0.07021484375,0.00185546875,-0.9833984375,0.04971088845265939,4.908796847207114,16.263311195373536,11.667050313949584,22617,22934,189.73550137948786,119.44789663941734,62.9509340826409,0.04113640069172538,0.02588885414854302,0.670703125,,
25.52788175,1674.89065,,,,-0.106640625,0.0109375,-0.9783203125,0.05310266160632354,5.305259450340979,16.2237135887146,12.601487922668458,23239,23580,204.4404028591792,131.13851121406358,64.14690184449597,0.04046143698375369,0.02595314803081697,0.8564453125,,
25.998970249999996,1686.6685499999999,,,,-0.3478515625,0.62890625,-1.02236328125,0.05622774487167167,5.5656686245364195,16.184218406677246,13.444025802612305,23863,24034,217.57709635585442,141.5259723161479,65.06728927106094,0.039337699826848545,0.025591344065926554,1.311328125,,
26.480452249999995,1698.7007312500002,,,,-0.16455078125,0.13037109375,-1.04501953125,0.05856037626346925,5.785362984973138,16.145755100250245,14.264806842803955,24454,24454,230.31327010695878,149.96840875441646,65.1252525061937,0.03858235950369345,0.025125901720926404,1.7865234375,,
26.9518835,1710.49014375,,,,-0.05419921875,-0.00693359375,-1.01611328125,0.06114439086980189,6.030599939147792,16.104179477691652,15.20694260597229,24922,24917,244.89170063445218,159.5639277331079,65.16285564011326,0.037807913683242586,0.024630239487801523,2.04775390625,,
27.42571825,1722.33210625,,,,-0.0353515625,0.00703125,-0.99453125,0.0645476317652363,6.341976170931561,16.061930465698243,16.103442096710204,25436,25432,258.6487465212863,171.91466069762242,66.48089001831406,0.03689685415332874,0.024526573274514133,1.8552734375,,
27.899650500000007,1734.1917937500002,,,,-0.0337890625,0.0078125,-0.991015625,0.06633901993811264,6.582203052547287,16.025219631195068,16.820023345947266,25881,25874,269.53960929404565,179.75717452384566,66.70616488507609,0.03662443286310683,0.024427654611418406,1.3830078125,,
28.368706250000002,1745.9080375,,,,-0.0734375,-0.0490234375,-0.99462890625,0.06924205006887466,6.828166718083791,15.981911182403564,17.767701721191408,26350,26348,283.9533602177218,191.06103518008334,67.31137458123041,0.035747339753458014,0.02405779356870961,1.09951171875,,
28.843672500000004,1757.78643125,,,,-0.10380859375,0.03359375,-0.99755859375,0.07179506221698903,7.099593958696495,15.94022445678711,18.64885015487671,26768,26770,297.26299458956237,201.2693204598994,67.71769156641423,0.035276303369874154,0.023887139589833763,0.90322265625,,
29.314871250000003,1769.56990625,,,,-0.065234375,0.03095703125,-1.02041015625,0.07466439512018065,7.37524569634593,15.89482946395874,19.634544944763185,27151,27142,312.0829126019812,212.22978154600938,68.010351912584,0.034756336132162745,0.023636203403960356,0.7587890625,,
29.790926750000004,1781.4575187499995,,,,-0.06806640625,0.00009765625,-1.01142578125,0.07813755758793815,7.646483508185744,15.846865320205689,20.550744915008544,27357,27546,325.65995082302004,225.40930626223795,69.23300141975824,0.03393265955197385,0.023486449060516706,0.65166015625,,
30.274684750000006,1793.5481062500003,,,,0.00322265625,0.01279296875,-0.9697265625,0.08054531858616294,7.904392084107692,15.80033540725708,21.52082977294922,27699,27930,340.0296522440831,235.5900431429041,69.30216651431621,0.03355564504158829,0.02325156871193812,0.66181640625,,
30.751052500000004,1805.4782875,,,,0.0724609375,0.06259765625,-0.99912109375,0.08255927338909465,8.13878249629562,15.756225824356079,22.39576063156128,28075,28257,352.86917059641246,244.30295602451406,69.23475906535802,0.03331597510117138,0.0230657174858803,0.9330078125,,
