# ICMD Log (Filtered - ESC Active Periods Only)
# Original file: ICMD_telemetry_2026-02-13T12-03-20-126.csv
# Filter: ESC throttle > 0% with ±5 second buffer
# Filtered data points: 14022 (from 22397 original)
#
message_count,elapsed_ms,header,temp_mcu,temp_board,temp_dcdc,status,adc_vin_voltage,adc_v5_voltage,adc_batt1_voltage_sw,adc_batt1_current1,adc_batt1_current1_max,adc_batt1_current2,adc_batt1_current2_max,adc_batt2_voltage_sw,adc_batt2_current1,adc_batt2_current1_max,adc_batt2_current2,adc_batt2_current2_max,payload_ctl_pwm,led1_ctl_pwm,led2_ctl_pwm,esc_pwm,errors,e_shuttoff,prog_state,cmd_ack,esc_rpm,esc_current_amps,esc_voltage_volts,esc_temp,esc_motor_temp,batt1_voltage_volts,batt1_current1_amps,batt1_current2_amps,batt2_voltage_volts,batt2_current1_amps,batt2_current2_amps,esc_pwm_percent,esc_pwm_microseconds,elapsed_sec
6725,174969,0xAA,28,23,27,0xC0E0,176,502,525,508,508,518,519,309,156,156,154,154,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.54838709677419,100.6741935483871,0.1612903225806428,-0.16129032258064557,0.0,1000.0,174.969
6726,174995,0xAA,28,23,27,0xC0E0,176,502,525,508,508,518,519,309,156,156,154,154,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.54838709677419,100.6741935483871,0.1612903225806428,-0.16129032258064557,0.0,1000.0,174.995
6727,175021,0xAA,28,23,27,0xC0E0,176,502,525,508,508,518,519,309,156,156,154,155,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.54838709677419,100.6741935483871,0.1612903225806428,-0.16129032258064557,0.0,1000.0,175.021
6728,175047,0xAA,28,23,27,0xC0E0,176,502,525,508,508,518,519,309,156,156,154,154,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.54838709677419,100.6741935483871,0.1612903225806428,-0.16129032258064557,0.0,1000.0,175.047
6729,175073,0xAA,28,23,27,0xC0E0,176,502,525,508,508,518,519,310,156,156,154,154,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.54838709677419,101.0,0.1612903225806428,-0.16129032258064557,0.0,1000.0,175.073
6730,175099,0xAA,28,23,27,0xC0E0,176,502,525,508,508,518,519,309,156,156,154,154,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.54838709677419,100.6741935483871,0.1612903225806428,-0.16129032258064557,0.0,1000.0,175.099
6731,175128,0xAA,28,23,27,0xC0E0,176,502,525,508,508,518,519,309,156,156,154,154,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.54838709677419,100.6741935483871,0.1612903225806428,-0.16129032258064557,0.0,1000.0,175.128
6732,175153,0xAA,28,23,27,0xC0E0,176,502,525,508,508,518,519,309,156,156,154,154,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.54838709677419,100.6741935483871,0.1612903225806428,-0.16129032258064557,0.0,1000.0,175.153
6733,175178,0xAA,28,23,27,0xC0E0,176,502,525,508,508,519,519,310,156,156,154,154,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.70967741935483,101.0,0.1612903225806428,-0.16129032258064557,0.0,1000.0,175.178
6734,175203,0xAA,28,23,27,0xC0E0,176,502,525,508,508,519,519,309,156,156,154,154,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.70967741935483,100.6741935483871,0.1612903225806428,-0.16129032258064557,0.0,1000.0,175.203
6735,175229,0xAA,28,23,27,0xC0E0,176,502,525,508,508,518,519,310,156,156,154,154,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.54838709677419,101.0,0.1612903225806428,-0.16129032258064557,0.0,1000.0,175.229
6736,175255,0xAA,28,23,27,0xC0E0,176,502,525,508,508,519,519,309,156,156,154,154,0,25000,25000,10000,0x800,0,4,5,0,0.0,100.18,21,0,171.0483870967742,56.93548387096774,58.70967741935483,100.6741935483871,0.1612903225806428,-0.16129032258064557,0.0,1000.0,175.255
